symbol,language,region,quoteType,quoteSourceName,triggerable,currency,esgPopulated,sourceInterval,exchangeDataDelayedBy,pageViewGrowthWeekly,prevName,nameChangeDate,tradeable,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,marketState,firstTradeDateMilliseconds,priceHint,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,displayName,ipoExpectedDate,averageAnalystRating,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsForward,forwardPE,epsCurrentYear,priceEpsCurrentYear,dividendDate,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,preMarketChange,preMarketChangePercent,preMarketTime,preMarketPrice
ABCL,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.028618248,,,False,7.42 - 53.03,-43.57,-0.82161045,7.42,53.03,0.0,14.689441,0.0,0.644,281580992.0,3.391,12.3386,-2.8786001,-0.23330039,18.2355,-8.7755,-0.48123166,2663756288.0,2.7897375,NMS,AbCellera Biologics Inc.,AbCellera Biologics Inc.,finmb_280568380,America/New_York,EST,-18000000.0,us_market,POSTPOST,1607697000000.0,2.0,2.114163,1644281738.0,9.66,0.19999981,0.15999985,1.7204285,1644267603.0,9.46,9.7465,9.26 - 9.7465,9.26,1305068.0,9.3,9.37,9.5,10.0,8.0,NasdaqGS,USD,9.3,2114846.0,2478650.0,2.04,0.2749326,AbCellera Biologics,2020-12-11,1.7 - Buy,1645736400.0,1645736400.0,1645736400.0,-0.08,-118.25,0.5,18.92,,,,,,,,
ABCM,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.119710214,,,False,15.83 - 24.38,-7.0,-0.2871206,15.83,24.38,0.0,179.17525,0.0,0.097,228890000.0,2.806,20.7645,-3.3845005,-0.16299456,20.5632,-3.1832008,-0.15480085,4029413888.0,6.19387,NMS,Abcam plc,Abcam plc,finmb_9560513,America/New_York,EST,-18000000.0,us_market,POSTPOST,1603373400000.0,2.0,0.0,1644267635.0,17.38,0.0,0.049999237,0.28851262,1644267603.0,17.38,17.48,17.1 - 17.48,17.1,93839.0,17.33,17.1,25.0,11.0,14.0,NasdaqGS,GBP,17.32,189074.0,140510.0,1.5499992,0.0979153,Abcam,2020-10-22,2.0 - Buy,,,,,,,,,,,,,,,
ABEV,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.1526548,,,False,2.38 - 3.95,-1.23,-0.3113924,2.38,3.95,0.49,14.391535,0.18081181,0.189,15738699776.0,5.514,2.7536,-0.033599854,-0.012202156,3.0691,-0.34909987,-0.113746665,43213185024.0,0.49328983,NYQ,Ambev S.A.,Ambev S.A.,finmb_134386019,America/New_York,EST,-18000000.0,us_market,POSTPOST,857572200000.0,4.0,-0.735293,1644278789.0,2.7,-0.02,0.00999999,0.36900333,1644267601.0,2.72,2.74,2.69 - 2.74,2.69,16639456.0,2.71,2.72,2.73,280.0,341.0,NYSE,BRL,2.7,21633801.0,23837030.0,0.3399999,0.1428571,Ambev,,3.0 - Hold,,,,0.13,20.923079,0.15,18.133333,1641427200.0,,,,,,,
ABG,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.37692645,,,False,146.43 - 230.97,-79.479996,-0.34411395,146.43,230.97,0.0,6.1242723,0.0,24.736,23135700.0,67.283,166.7522,-15.262192,-0.09152618,184.64925,-33.15924,-0.17957962,3504827392.0,2.2515347,NYQ,Asbury Automotive Group Inc,"Asbury Automotive Group, Inc.",finmb_25109,America/New_York,EST,-18000000.0,us_market,POSTPOST,1016721000000.0,2.0,0.0,1644271434.0,151.49,0.0,-1.2299957,-0.8053927,1644267602.0,151.49,153.9999,146.43 - 153.9999,146.43,415310.0,152.72,151.88,165.0,9.0,8.0,NYSE,USD,151.32,304233.0,318960.0,5.060013,0.03455585,Asbury Automotive,,2.2 - Buy,1644931800.0,1644931800.0,1644931800.0,29.6,5.1179056,25.8,5.871706,1219363200.0,,,,,,,
ABM,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.016720258,,,False,38.44 - 55.48,-15.239998,-0.27469355,38.44,55.48,0.76,21.634409,0.018802574,1.86,67318000.0,23.91,42.8766,-2.6365967,-0.061492674,46.2193,-5.9792976,-0.12936799,2708876544.0,1.6829779,NYQ,ABM Industries Incorporated,ABM Industries Incorporated,finmb_250079,America/New_York,EST,-18000000.0,us_market,POSTPOST,322151400000.0,2.0,-0.0496688,1644267704.0,40.24,-0.0199966,-0.17999649,-0.44531542,1644267602.0,40.24,40.62,40.13 - 40.62,40.13,240568.0,40.42,40.47,40.45,9.0,8.0,NYSE,USD,40.38,464577.0,606970.0,1.800003,0.046826303,,,2.0 - Buy,1639553400.0,1646650740.0,1647000000.0,3.78,10.645503,3.41,11.800587,1644192000.0,,,,,,,
ABMD,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.26599523,,,False,261.27 - 379.3,-89.45999,-0.2358555,261.27,379.3,0.0,99.63561,0.0,2.909,45516200.0,31.482,318.3944,-28.554413,-0.08968252,325.51715,-35.677155,-0.10960146,13192415232.0,9.206531,NMS,"ABIOMED, Inc.","Abiomed, Inc.",finmb_247589,America/New_York,EST,-18000000.0,us_market,POSTPOST,554563800000.0,2.0,0.0,1644270170.0,289.84,0.0,-5.8099976,-1.9651606,1644267602.0,289.84,300.0,289.35 - 300.0,289.35,229601.0,295.65,290.61,291.32,12.0,8.0,NasdaqGS,USD,296.0,358735.0,592670.0,28.570007,0.10935051,Abiomed,,2.5 - Buy,1643871600.0,1651062600.0,1651494600.0,4.82,60.13278,4.32,67.09259,,,,,,,,
ABNB,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.020587325,,,False,129.71 - 219.94,-62.03,-0.28203145,129.71,219.94,0.0,,0.0,-7.886,346824000.0,7.111,164.3028,-6.3927917,-0.0389086,160.1357,-2.2256927,-0.013898792,100334280704.0,22.206442,NMS,"Airbnb, Inc.","Airbnb, Inc.",finmb_115705393,America/New_York,EST,-18000000.0,us_market,POSTPOST,1607610600000.0,2.0,-0.063331075,1644281983.0,157.81,-0.1000061,2.350006,1.5106751,1644267603.0,157.91,160.88,155.95 - 160.88,155.95,4530057.0,155.56,157.8,158.47,8.0,10.0,NasdaqGS,USD,156.79,6239974.0,5960330.0,28.199997,0.21740803,Airbnb,2020-12-10,2.4 - Buy,1644958800.0,1644958800.0,1644958800.0,0.97,162.79381,-0.64,-246.73439,,,,,,,,
ABR,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.28361672,,,False,14.82 - 20.74,-3.539999,-0.17068462,14.82,20.74,1.38,7.350428,0.080890976,2.34,152112992.0,11.519,17.8912,-0.69119835,-0.03863343,18.25545,-1.0554485,-0.057815533,2616343552.0,1.4931853,NYQ,Arbor Realty Trust,"Arbor Realty Trust, Inc.",finmb_6207506,America/New_York,EST,-18000000.0,us_market,POSTPOST,1081344600000.0,2.0,1.9186041,1644281979.0,17.53,0.32999992,0.1400013,0.8206407,1644267601.0,17.2,17.44,17.117 - 17.44,17.117,1081154.0,17.06,17.0,17.53,9.0,18.0,NYSE,USD,17.15,1634788.0,2026190.0,2.380001,0.16059387,Arbor Realty Trust,,2.2 - Buy,1635494401.0,1645104600.0,1645450200.0,1.91,9.005237,1.98,8.686869,1638230400.0,,,,,,,
ABT,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.35512045,,,False,105.36 - 142.6,-14.550003,-0.102033675,105.36,142.6,1.82,32.5,0.0140313,3.94,1768290048.0,19.466,131.7802,-3.730194,-0.02830618,123.3888,4.6612015,0.037776537,226429550592.0,6.5781364,NYQ,Abbott Laboratories,Abbott Laboratories,finmb_247483,America/New_York,EST,-18000000.0,us_market,POSTPOST,322151400000.0,2.0,-0.03904963,1644281103.0,128.0,-0.05000305,-1.6600037,-1.2797807,1644267726.0,128.05,129.95,127.68 - 129.95,127.68,3932896.0,129.71,127.65,128.03,10.0,9.0,NYSE,USD,129.87,6106506.0,8223540.0,22.690002,0.21535689,,,2.0 - Buy,1643182233.0,1650285000.0,1650630600.0,5.2,24.625002,4.87,26.293636,1644883200.0,,,,,,,
ACA,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.15797837,,,False,43.49 - 68.46,-24.059998,-0.35144606,43.49,68.46,0.2,30.833334,0.0045341193,1.44,48329700.0,40.182,51.3478,-6.9477997,-0.13530861,54.34195,-9.941948,-0.18295163,2145838720.0,1.1049725,NYQ,"Arcosa, Inc.","Arcosa, Inc.",finmb_546410010,America/New_York,EST,-18000000.0,us_market,POSTPOST,1541428200000.0,2.0,0.0,1644268747.0,44.4,0.0,0.29000092,0.65744936,1644267602.0,44.4,45.03,43.84 - 45.03,43.84,127538.0,44.11,44.57,44.71,8.0,9.0,NYSE,USD,44.0,217593.0,200930.0,0.90999985,0.020924347,Arcosa,,1.7 - Buy,1645650000.0,1645650000.0,1645650000.0,1.9,23.368422,1.73,25.66474,1635465600.0,,,,,,,
ACAD,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,0.08443,,,False,15.68 - 52.8,-27.49,-0.52064395,15.68,52.8,0.0,,0.0,-1.2,160756000.0,3.528,22.4166,2.8934002,0.129074,20.83205,4.477949,0.2149548,4068734208.0,7.174036,NMS,ACADIA Pharmaceuticals Inc.,ACADIA Pharmaceuticals Inc.,finmb_683713,America/New_York,EST,-18000000.0,us_market,POSTPOST,1085664600000.0,2.0,-2.6866863,1644281156.0,24.63,-0.6800003,1.7099991,7.245759,1644267603.0,25.31,25.64,23.48 - 25.64,23.48,1820915.0,23.6,24.58,25.26,8.0,8.0,NasdaqGS,USD,23.6,1694811.0,1378080.0,9.629999,0.6141581,ACADIA Pharmaceuticals,,2.6 - Hold,1636387500.0,1645527540.0,1646049600.0,-0.96,-26.364584,-1.02,-24.813725,,,,,,,,
ACB,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.039359838,,,False,3.71 - 18.98,-14.799999,-0.77976817,3.71,18.98,0.0,,0.0,-2.508,198228000.0,10.221,5.4692,-1.2892003,-0.23572008,7.114225,-2.934225,-0.4124448,833366592.0,0.40896192,NMS,Aurora Cannabis Inc.,Aurora Cannabis Inc.,finmb_272485300,America/New_York,EST,-18000000.0,us_market,POSTPOST,1405431000000.0,4.0,0.7177084,1644281684.0,4.21,0.03000021,-0.03000021,-0.7125941,1644267603.0,4.18,4.4117,4.16 - 4.4117,4.16,3897343.0,4.21,4.16,4.21,14.0,215.0,NasdaqGS,CAD,4.22,6151658.0,7176540.0,0.4699998,0.12668458,Aurora Cannabis,2021-05-25,3.5 - Hold,1644526800.0,1644526800.0,1644526800.0,-0.44,-9.5,-0.57,-7.333333,1589155200.0,,,,,,,
ACC,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.02309566,,,False,40.01 - 57.83,-7.1200027,-0.12311953,40.01,57.83,1.88,405.68,0.036668617,0.125,139156992.0,21.453,54.1484,-3.4384003,-0.06349957,50.68755,0.022449493,0.00044289956,7056650752.0,2.363772,NYQ,American Campus Communities Inc,"American Campus Communities, Inc.",finmb_4480780,America/New_York,EST,-18000000.0,us_market,POSTPOST,1092663000000.0,2.0,0.0,1644267698.0,50.71,0.0,-0.5600014,-1.0922593,1644267601.0,50.71,51.46,50.58 - 51.46,50.58,658004.0,51.27,50.85,52.66,8.0,11.0,NYSE,USD,51.27,759124.0,920960.0,10.700001,0.26743317,American Campus Communities,,2.0 - Buy,1645563600.0,1645563600.0,1645563600.0,0.64,79.234375,0.24,211.29167,1645747200.0,,,,,,,
ACGL,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,0.07980399,,,False,33.2 - 48.2,-0.6100006,-0.012655614,33.2,48.2,0.0,9.592824,0.0,4.961,386134016.0,32.564,44.5124,3.0775986,0.06914025,41.25195,6.338051,0.15364246,18376118272.0,1.4614298,NMS,Arch Capital Group Ltd.,Arch Capital Group Ltd.,finmb_346919,America/New_York,EST,-18000000.0,us_market,POSTPOST,811085400000.0,2.0,0.33620477,1644273406.0,47.75,0.15999985,-0.049999237,-0.104952216,1644267602.0,47.59,48.085,47.49 - 48.085,47.49,1536361.0,47.64,47.53,47.62,9.0,9.0,NasdaqGS,USD,47.72,1709406.0,1763700.0,14.389999,0.4334337,Arch Capital,,,1644422400.0,1644422400.0,1644422400.0,3.84,12.3932295,2.95,16.132204,,,,,,,,
ACH,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.103919394,,,False,8.58 - 23.9,-9.82,-0.41087866,8.58,23.9,0.0,4.5788617,0.0,3.075,680907008.0,87.4,13.5592,0.52079964,0.03840932,15.14445,-1.0644503,-0.07028649,13455284224.0,0.16109839,NYQ,Aluminum Corporation of China L,Aluminum Corporation of China Limited,finmb_1539526,America/New_York,EST,-18000000.0,us_market,POSTPOST,1008081000000.0,2.0,0.0,1644276613.0,14.08,0.0,0.52999973,3.911437,1644267601.0,14.08,14.11,13.77 - 14.11,13.77,94049.0,13.55,13.8,14.09,8.0,8.0,NYSE,CNY,13.77,158053.0,103430.0,5.5,0.64102566,Aluminum Corporation of China,,,,,,-0.01,-1408.0,,,1313020800.0,,,,,,,
ACHC,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.0030417528,,,False,49.88 - 68.65,-18.04,-0.26278225,49.88,68.65,0.0,,0.0,-7.495,89935600.0,27.351,56.5948,-5.9847984,-0.10574821,61.15615,-10.54615,-0.17244627,4551640576.0,1.8503894,NMS,"Acadia Healthcare Company, Inc.","Acadia Healthcare Company, Inc.",finmb_26259736,America/New_York,EST,-18000000.0,us_market,POSTPOST,762791400000.0,2.0,0.0,1644271430.0,50.61,0.0,-1.5299988,-2.934405,1644267603.0,50.61,52.26,50.44 - 52.26,50.44,440111.0,52.14,50.66,50.64,9.0,8.0,NasdaqGS,USD,51.94,407246.0,406580.0,0.72999954,0.014635115,Acadia Healthcare Company,,2.2 - Buy,1635437100.0,1645613940.0,1646049600.0,2.91,17.391752,2.59,19.54054,,,,,,,,
ACI,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.17192487,,,False,15.97 - 37.85,-9.609999,-0.25389695,15.97,37.85,0.42,18.090967,0.014946618,1.561,488240000.0,4.939,30.6642,-2.4242,-0.07905636,26.71465,1.5253506,0.057097908,13787897856.0,5.7177563,NYQ,"Albertsons Companies, Inc.","Albertsons Companies, Inc.",finmb_317807696,America/New_York,EST,-18000000.0,us_market,POSTPOST,1593178200000.0,2.0,0.0,1644271200.0,28.24,0.0,0.13999939,0.49821848,1644267602.0,28.24,28.587,28.02 - 28.587,28.02,1086146.0,28.1,28.28,28.6,9.0,9.0,NYSE,USD,28.19,1913632.0,1652330.0,12.2699995,0.76831555,Albertsons Companies,2020-06-26,2.6 - Hold,1641886200.0,1641886200.0,1641886200.0,2.75,10.269091,2.92,9.671232,1644451200.0,,,,,,,
ACIW,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.028383942,,,False,28.39 - 43.23,-9.619999,-0.22253063,28.39,43.23,0.0,46.94134,0.0,0.716,117566000.0,10.172,33.2818,0.3282013,0.009861285,34.2776,-0.6675987,-0.019476239,3951393280.0,3.3041685,NMS,"ACI Worldwide, Inc.","ACI Worldwide, Inc.",finmb_35695,America/New_York,EST,-18000000.0,us_market,POSTPOST,793636200000.0,2.0,0.0,1644271428.0,33.61,0.0,0.49000168,1.4794737,1644267603.0,33.61,34.46,33.05 - 34.46,33.05,348836.0,33.12,33.51,33.58,14.0,10.0,NasdaqGS,USD,33.17,761650.0,639200.0,5.220001,0.1838676,ACI Worldwide,,1.6 - Buy,1645709400.0,1645709400.0,1645709400.0,1.29,26.054264,1.12,30.008928,,,,,,,,
ACM,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.18363157,,,False,52.45 - 78.62,-9.2400055,-0.11752741,52.45,78.62,0.0,59.913643,0.0,1.158,141291008.0,18.946,72.7382,-3.3582,-0.046168316,67.0856,2.2943954,0.03420101,9802769408.0,3.6619868,NYQ,AECOM,AECOM,finmb_701179,America/New_York,EST,-18000000.0,us_market,POSTPOST,1178803800000.0,2.0,0.8936333,1644272683.0,70.0,0.62000275,0.13999939,0.2021944,1644267602.0,69.38,70.25,69.0182 - 70.25,69.0182,1030001.0,69.24,69.35,69.47,8.0,8.0,NYSE,USD,69.34,803633.0,655240.0,16.929996,0.32278353,,,1.6 - Buy,1644267600.0,1644267600.0,1644267600.0,3.86,17.974092,3.35,20.710447,1642723200.0,,,,,,,
ACN,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.042957418,,,False,244.44 - 417.37,-73.41,-0.17588711,244.44,417.37,3.7,35.780712,0.010647482,9.613,632001024.0,32.2,371.4416,-27.481598,-0.07398632,332.5475,11.412506,0.034318425,217383059456.0,10.681987,NYQ,Accenture plc,Accenture plc,finmb_972190,America/New_York,EST,-18000000.0,us_market,POSTPOST,995549400000.0,2.0,-0.27909973,1644274665.0,343.0,-0.95999146,-3.5400085,-1.0187075,1644267601.0,343.96,348.27,343.01 - 348.27,343.01,1230702.0,347.5,334.38,355.16,11.0,10.0,NYSE,USD,346.18,2619433.0,3052630.0,99.51999,0.40713462,Accenture,,,1647520200.0,1647520200.0,1647520200.0,10.45,32.914833,9.36,36.747864,1644883200.0,,,,,,,
ACT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,2.1475797,,,False,18.76 - 24.0,-2.5900002,-0.107916676,18.76,24.0,0.0,6.377718,0.0,3.357,162840000.0,25.212,21.1116,0.29839897,0.0141343605,21.578989,-0.16898918,-0.007831191,3486404352.0,0.8491988,NMS,"Enact Holdings, Inc.","Enact Holdings, Inc.",finmb_317807518,America/New_York,EST,-18000000.0,us_market,POSTPOST,1631799000000.0,2.0,0.0,1644267683.0,21.41,0.0,0.36999893,1.7585499,1644267604.0,21.41,21.46,20.93 - 21.46,20.93,135697.0,21.04,21.32,21.41,11.0,11.0,NasdaqGS,USD,21.01,188880.0,149890.0,2.6499996,0.14125797,Enact,2021-09-16,2.0 - Buy,1643788800.0,1643788800.0,1643788800.0,3.4,6.2970586,3.25,6.5876923,1639526400.0,,,,,,,
ADBE,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.08737075,,,False,420.78 - 699.54,-192.43997,-0.27509505,420.78,699.54,0.0,50.60878,0.0,10.02,471700000.0,31.152,569.0552,-61.95517,-0.10887375,588.27124,-81.171234,-0.13798267,242236588032.0,16.278248,NMS,Adobe Inc.,Adobe Inc.,finmb_24321,America/New_York,EST,-18000000.0,us_market,POSTPOST,524323800000.0,2.0,0.17945251,1644281879.0,508.01,0.91000366,-6.439972,-1.2540351,1644267603.0,507.1,516.0,500.95 - 516.0,500.95,3120737.0,513.54,507.11,510.99,11.0,8.0,NasdaqGS,USD,516.0,3404511.0,4068170.0,86.32001,0.20514284,Adobe,,1.8 - Buy,1647979200.0,1647979200.0,1647979200.0,16.27,31.167793,13.79,36.773026,,,,,,,,
ADC,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.14337838,,,False,61.27 - 75.95,-12.789997,-0.16840023,61.27,75.95,2.543,35.80499,0.04023734,1.764,71285296.0,45.469,67.768,-4.607998,-0.067996666,70.39045,-7.2304497,-0.10271919,4502379520.0,1.3890783,NYQ,Agree Realty Corporation,Agree Realty Corporation,finmb_333332,America/New_York,EST,-18000000.0,us_market,POSTPOST,766416600000.0,2.0,-0.18999198,1644279732.0,63.04,-0.11999893,-0.040000916,-0.06329259,1644267602.0,63.16,63.62,63.0 - 63.62,63.0,341437.0,63.2,62.95,63.94,14.0,8.0,NYSE,USD,63.2,566229.0,529420.0,1.8899994,0.03084706,Agree Realty,,1.8 - Buy,1645563600.0,1645563600.0,1645563600.0,1.94,32.5567,1.86,33.95699,1644796800.0,,,,,,,
ADI,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,0.032079034,,,False,142.25 - 191.95,-31.12999,-0.16217759,142.25,191.95,2.76,46.47977,0.017139664,3.46,525331008.0,72.321,172.241,-11.42099,-0.0663082,168.8246,-8.004593,-0.047413666,84483735552.0,2.2236972,NMS,"Analog Devices, Inc.","Analog Devices, Inc.",finmb_251411,America/New_York,EST,-18000000.0,us_market,POSTPOST,322151400000.0,2.0,0.018653637,1644276937.0,160.85,0.02999878,-0.20999146,-0.13040517,1644267602.0,160.82,163.25,160.31 - 163.25,160.31,2443478.0,161.03,160.82,161.05,9.0,12.0,NasdaqGS,USD,161.08,3594351.0,4510400.0,18.570007,0.13054487,Analog Devices,,1.9 - Buy,1644994800.0,1644994800.0,1644994800.0,8.5,18.92,7.55,21.300663,1639440000.0,,,,,,,
ADM,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.40151215,,,False,53.14 - 76.84,-0.859993,-0.011191997,53.14,76.84,1.48,15.875471,0.019652106,4.786,559552000.0,40.17,67.9642,8.0158,0.117941506,64.04185,11.938156,0.1864118,42514763776.0,1.8914615,NYQ,Archer-Daniels-Midland Company,Archer-Daniels-Midland Company,finmb_251704,America/New_York,EST,-18000000.0,us_market,POSTPOST,322151400000.0,2.0,-1.19769,1644279552.0,75.07,-0.910004,0.6700058,0.88966376,1644267601.0,75.98,76.29,75.2701 - 76.29,75.2701,2063332.0,75.31,75.84,75.99,8.0,10.0,NYSE,USD,75.91,2724225.0,4445650.0,22.840004,0.42980814,,,2.1 - Buy,1643094001.0,1650889800.0,1651235400.0,5.2,14.61154,5.19,14.639692,1631059200.0,,,,,,,
ADNT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.21340697,,,False,34.08 - 53.165,-7.625,-0.14342143,34.08,53.165,0.0,4.81599,0.0,9.456,94766400.0,24.735,45.7896,-0.24959946,-0.0054510077,44.05035,1.4896507,0.033817,4390310912.0,1.8411158,NYQ,Adient plc,Adient plc,finmb_332155942,America/New_York,EST,-18000000.0,us_market,POSTPOST,1476711000000.0,2.0,0.0,1644271430.0,45.54,0.0,1.1800003,2.6600547,1644267602.0,45.54,46.175,44.35 - 46.175,44.35,1097928.0,44.36,45.04,45.78,12.0,9.0,NYSE,USD,44.54,924009.0,1281140.0,11.459999,0.33626756,Adient,,2.6 - Hold,1643957402.0,1651667400.0,1652099400.0,5.26,8.657794,1.88,24.223404,1542240000.0,,,,,,,
ADP,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.7042915,,,False,164.24 - 248.96,-42.98001,-0.17263821,164.24,248.96,3.83,31.885448,0.018569697,6.46,420044992.0,12.011,228.967,-22.987,-0.10039438,211.8584,-5.8784027,-0.027746847,86520864768.0,17.14928,NMS,"Automatic Data Processing, Inc.","Automatic Data Processing, Inc.",finmb_126269,America/New_York,EST,-18000000.0,us_market,POSTPOST,322151400000.0,2.0,0.058263123,1644274382.0,206.1,0.120010376,-0.27000427,-0.13091116,1644267604.0,205.98,207.97,205.27 - 207.97,205.27,1581881.0,206.25,205.98,205.83,14.0,8.0,NasdaqGS,USD,206.89,1737882.0,2828450.0,41.73999,0.25414023,Automatic Data Processing,,3.0 - Hold,1643180412.0,1650976200.0,1651494600.0,7.58,27.174143,6.83,30.158125,1648771200.0,,,,,,,
ADPT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.046888515,,,False,13.58 - 67.34,-51.059998,-0.7582418,13.58,67.34,0.0,,0.0,-1.367,141132000.0,4.62,23.3934,-7.1133995,-0.3040772,32.8038,-16.523798,-0.503716,2297629184.0,3.5238097,NMS,Adaptive Biotechnologies Corpor,Adaptive Biotechnologies Corporation,finmb_100147173,America/New_York,EST,-18000000.0,us_market,POSTPOST,1561642200000.0,2.0,1.35135,1644274018.0,16.5,0.219999,-0.42000008,-2.5149705,1644267603.0,16.28,17.3,16.2 - 17.3,16.2,801120.0,16.7,16.0,16.3,9.0,8.0,NasdaqGS,USD,16.7,975998.0,1469800.0,2.7000008,0.19882186,Adaptive Biotechnologies,,1.9 - Buy,1644958800.0,1644958800.0,1644958800.0,-1.61,-10.111801,-1.49,-10.926175,,,,,,,,
ADS,en-US,US,EQUITY,Delayed Quote,True,USD,False,15.0,0.0,-0.22805549,,,False,62.49 - 102.282524,-32.242523,-0.31523004,62.49,102.282524,0.84,4.3693075,0.012138728,16.03,49785100.0,41.888,69.43,0.6100006,0.008785836,78.64459,-8.604591,-0.1094111,3486948352.0,1.6720779,NYQ,Alliance Data Systems Corporati,Alliance Data Systems Corporation,finmb_24604,America/New_York,EST,-18000000.0,us_market,POSTPOST,992611800000.0,2.0,-0.28555766,1644281189.0,69.84,-0.20000458,0.84000397,1.2138786,1644267602.0,70.04,70.71,68.63 - 70.71,68.63,1070236.0,69.2,69.71,69.99,10.0,8.0,NYSE,USD,69.29,977835.0,955500.0,7.549999,0.120819315,Alliance Data Systems,,2.1 - Buy,1643290200.0,1651062600.0,1651494600.0,12.09,5.7932177,11.23,6.236866,1647561600.0,,,,,,,
ADSK,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,0.08627837,,,False,226.4 - 344.39,-103.91002,-0.30172193,226.4,344.39,0.0,40.566803,0.0,5.928,219972992.0,5.812,262.2092,-21.729202,-0.082869716,289.62125,-49.14125,-0.16967419,52899102720.0,41.376465,NMS,"Autodesk, Inc.","Autodesk, Inc.",finmb_119902,America/New_York,EST,-18000000.0,us_market,POSTPOST,488813400000.0,2.0,0.00416241,1644276334.0,240.49,0.0100098,-0.76000977,-0.315043,1644267603.0,240.48,245.42,239.47 - 245.42,239.47,1271151.0,241.24,240.49,248.0,10.0,8.0,NasdaqGS,USD,242.54,1761387.0,1935350.0,14.080002,0.062190823,Autodesk,,2.1 - Buy,1645736400.0,1645736400.0,1645736400.0,6.79,35.41679,5.02,47.90438,,,,,,,,
ADT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,-0.06350419,,,False,6.68 - 11.775,-4.1749997,-0.35456476,6.68,11.775,0.14,,0.019178081,-0.482,776526016.0,3.297,8.042,-0.4419999,-0.054961443,9.081,-1.4810004,-0.1630878,6317659136.0,2.305126,NYQ,ADT Inc.,ADT Inc.,finmb_33386,America/New_York,EST,-18000000.0,us_market,POSTPOST,1516372200000.0,2.0,0.0,1644281673.0,7.6,0.0,0.2999997,4.109585,1644267602.0,7.6,7.74,7.3 - 7.74,7.3,3657302.0,7.3,7.6,7.75,32.0,32.0,NYSE,USD,7.3,2067725.0,2382430.0,0.9200001,0.13772456,ADT,,2.5 - Buy,1646141400.0,1646141400.0,1646141400.0,0.69,11.014493,0.5,15.2,1641254400.0,,,,,,,
